trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear
5457,12,12,0,3720.1010,13755.5052,152,22,0.587605,7,2
5458,16,16,0,4163.2454,15246.2271,173,34,0.754707,7,2
5459,16,16,0,4079.8344,14664.1718,179,31,1.899064,7,2
5460,12,12,0,3637.1917,13645.9586,142,27,2.707347,7,2
5461,10,10,0,4641.5474,17577.7372,185,28,0.669086,7,2
5462,12,12,0,3978.1226,14480.6132,171,29,3.328016,7,2
5463,16,16,0,3751.3400,13236.6999,171,26,1.255047,7,2
5464,16,16,0,4730.5409,18667.7045,154,46,4.733444,7,2
5465,10,10,0,3264.4164,11987.0820,137,22,0.701628,6,2
5466,16,16,0,4348.3019,16836.5093,151,35,2.501920,7,2
5467,13,13,0,4080.7157,15123.5785,166,28,0.943061,7,2
5468,14,14,0,3537.6897,13258.4483,137,30,0.875914,7,2
5469,16,16,0,4796.3748,19196.8741,147,31,0.676931,7,2
5470,10,10,0,3443.0373,12870.1863,137,23,0.673872,7,2
5471,11,11,0,3507.6831,12923.4156,145,29,0.864660,7,2
5472,16,16,0,4435.0139,17275.0693,151,32,2.228767,7,2
5473,16,16,0,4880.8868,19124.4339,164,42,2.812043,7,2
5474,10,10,0,3829.5001,14347.5004,152,22,0.944148,7,2
5475,15,15,0,4135.8935,15399.4673,164,28,0.570107,7,2
5476,11,11,0,4201.9657,15889.8285,163,32,1.129548,7,2
5477,14,14,0,3736.8045,13489.0224,162,30,2.500237,7,2
5478,15,15,0,3910.8865,14119.4326,169,26,0.985836,7,2
5479,11,11,0,3595.3702,13966.8511,125,20,1.027451,7,3
5480,10,10,0,3482.8192,12749.0958,148,25,0.748546,7,2
5481,11,11,0,2761.1378,9810.6892,125,20,1.963635,6,2
5482,13,13,0,3604.4580,13542.2900,139,23,1.641837,7,2
5483,16,16,0,4086.4516,15162.2580,163,30,1.286288,7,2
5484,11,11,0,3550.9589,11999.7945,183,27,3.631947,7,2
5485,12,12,0,3830.5834,14992.9168,129,26,1.834627,7,2
5486,13,13,0,3992.7259,15363.6296,143,30,0.712182,7,2
5487,14,14,0,3424.3281,12016.6403,159,26,0.628651,7,3
5488,15,15,0,3947.5351,15262.6755,137,29,2.453545,7,2
5489,12,12,0,3114.8150,10994.0748,143,23,1.885028,5,2
5490,15,15,0,3680.8864,13569.4321,149,32,2.706365,7,2
5491,10,10,0,3655.8733,13969.3663,136,22,0.595656,7,2
5492,12,12,0,3945.1091,15405.5454,135,31,1.878329,7,2
5493,11,11,0,3416.8213,12284.1063,151,25,0.926719,7,2
5494,16,16,0,4056.9289,15009.6447,163,31,3.823117,7,2
5495,13,13,0,4307.6215,16523.1075,157,27,1.328131,7,2
5496,13,13,0,3337.3574,12431.7870,132,24,1.990003,7,2
5497,16,16,0,4344.1834,15765.9168,186,36,0.739753,7,2
5498,10,10,0,2794.2411,9421.2054,144,21,0.670524,6,2
5499,15,15,0,3822.3422,15181.7110,119,30,1.305561,6,2
5500,15,15,0,3523.3649,12981.8247,143,27,2.007009,7,2
5501,14,14,0,4041.5600,15292.8000,153,33,2.404156,7,2
5502,13,13,0,3697.8300,13829.1501,145,23,0.477703,7,4
5503,12,12,0,3175.3801,11536.9004,136,21,0.995413,6,2
5504,14,14,0,3840.5080,14067.5398,160,24,0.753903,7,2
5505,16,16,0,4650.3308,18291.6541,152,33,2.590063,7,2
5506,11,11,0,4369.7302,16333.6512,175,31,1.133188,7,2
5507,16,16,0,3824.5825,14382.9127,147,25,1.151206,7,2
5508,12,12,0,3750.6886,13508.4429,165,24,1.228983,7,2
5509,13,13,0,4156.2945,16076.4725,147,31,2.026252,7,2
5510,15,15,0,4293.6783,16373.3916,158,27,1.406679,7,2
5511,14,14,0,3623.9000,12209.4998,186,28,3.377147,7,2
5512,13,13,0,3902.3757,14161.8785,168,30,2.126389,6,2
5513,14,14,0,3910.7078,14218.5390,167,32,0.910874,6,3
5514,15,15,0,4150.2618,15936.3092,149,28,1.606728,7,2
5515,13,13,0,4007.1881,14770.9407,165,26,1.345076,7,2
5516,10,10,0,3283.6777,11773.3885,147,23,0.616115,7,3
5517,15,15,0,3654.9215,13479.6075,148,29,1.934082,7,2
5518,12,12,0,3747.2407,14041.2036,147,26,0.966791,7,2
5519,15,15,0,3681.2505,13546.2524,150,29,1.882150,7,2
5520,14,14,0,3825.7435,13743.7175,168,25,2.970571,7,2
5521,11,11,0,3621.2215,13576.1077,142,22,0.509251,7,2
5522,11,11,0,3123.2757,10856.3784,150,25,0.536540,7,2
5523,14,14,0,3996.8247,14914.1234,158,33,1.032294,6,2
5524,10,10,0,3501.1539,12580.7697,156,19,0.577100,7,2
5525,10,10,0,3470.3005,13071.5024,135,19,0.499565,7,2
5526,14,14,0,3609.7231,13368.6153,146,30,0.744471,7,2
5527,15,15,0,4348.9361,16669.6803,157,32,0.693287,7,2
5528,16,16,0,4221.1313,16230.6567,150,33,1.993820,7,2
5529,15,15,0,4327.8183,16469.0915,161,34,1.087042,7,2
5530,15,15,0,3899.5286,14977.6429,138,25,1.303380,7,2
5531,11,11,0,4064.4910,14837.4549,174,28,3.010837,7,2
5532,13,13,0,3839.3200,14046.5999,161,29,0.512535,7,2
5533,14,14,0,3484.7107,12588.5535,150,23,0.831583,6,2
5534,16,16,0,3951.1804,15120.9022,142,28,3.452668,7,2
5535,10,10,0,3738.1617,14275.8085,139,22,0.529554,7,2
5536,11,11,0,3659.1650,13620.8249,148,26,0.813392,7,2
5537,12,12,0,3823.0908,14520.4538,143,26,0.787845,7,2
5538,13,13,0,3774.2857,13251.4286,177,31,0.844243,7,2
5539,14,14,0,4021.5432,15762.7158,134,27,0.885199,7,2
5540,13,13,0,3299.5998,12302.9988,130,23,1.076377,5,2
5541,12,12,0,3519.0317,12685.1585,154,24,1.383300,7,2
5542,13,13,0,4123.7888,16038.9438,143,28,1.640423,7,2
5543,11,11,0,4159.7135,15733.5675,160,26,0.893464,7,2
5544,16,16,0,3968.1900,14615.9498,162,32,1.481680,7,2
5545,11,11,0,3725.2878,14286.4388,137,29,1.066834,7,2
5546,14,14,0,3983.7714,15268.8572,144,24,1.807114,7,2
5547,14,14,0,3721.2620,13521.3102,158,26,2.162868,7,2
5548,11,11,0,3694.6878,13933.4391,143,22,0.870031,7,2
5549,14,14,0,3709.6629,13448.3143,159,30,2.740308,6,3
5550,12,12,0,3543.2984,13116.4920,144,22,0.838840,7,2
5551,11,11,0,3387.1159,12230.5793,148,26,0.642253,7,2
5552,12,12,0,4532.0338,17740.1689,155,33,0.943630,7,2
5553,16,16,0,4544.5130,16022.5652,210,36,0.949608,7,2
5554,16,16,0,4806.7948,18938.9740,157,26,2.649645,7,2
5555,12,12,0,3556.4598,13122.2989,146,25,1.257834,7,2
5556,16,16,0,3445.8529,12654.2644,139,26,2.054410,7,2
5557,15,15,0,3740.8002,13429.0008,164,27,2.131560,6,2
5558,16,16,0,4054.7602,15718.8009,139,32,1.793516,7,2
5559,15,15,0,3901.1529,14495.7644,155,29,3.215440,7,2
5560,13,13,0,3748.4228,13872.1139,152,26,1.351363,6,2
5561,12,12,0,3865.4079,14622.0393,147,25,1.632023,7,2
5562,15,15,0,4014.8153,14594.0765,171,31,1.311782,7,2
5563,13,13,0,3367.4952,12207.4759,144,25,1.601931,7,2
5564,11,11,0,3079.7699,11228.8495,131,24,1.895772,6,2
5565,13,13,0,3544.7037,12393.5184,167,25,1.822015,7,2
5566,15,15,0,3239.3371,12226.6857,120,26,1.486504,6,2
5567,15,15,0,4505.1549,17185.7747,166,36,0.777942,7,3
5568,15,15,0,3449.2152,12161.0762,158,28,1.563888,7,2
5569,16,16,0,4469.2718,15651.3589,211,38,2.854697,7,2
5570,10,10,0,3839.0253,14775.1265,139,21,0.866837,7,2
5571,10,10,0,3152.7743,11358.8715,139,22,1.180073,7,2
5572,10,10,0,2913.2336,10466.1682,129,22,1.728043,6,2
5573,11,11,0,3381.0187,12390.0933,142,22,0.885131,7,2
5574,11,11,0,3424.7779,12968.8894,130,23,0.731621,7,2
5575,16,16,0,3613.3403,13686.7014,135,27,2.721784,7,2
5576,12,12,0,4038.1659,15035.8295,162,26,1.147209,7,2
5577,10,10,0,3285.3397,11596.6987,153,24,0.705503,6,2
5578,16,16,0,3966.0801,14665.4003,159,28,3.575432,7,2
5579,11,11,0,4291.0320,16330.1599,162,26,0.828212,7,2
5580,12,12,0,3902.4292,14852.1458,146,26,0.743175,7,2
5581,12,12,0,3427.4493,12362.2465,150,24,1.818180,6,2
5582,15,15,0,4278.4412,16532.2061,150,32,1.582061,7,3
5583,11,11,0,3262.2229,12106.1144,132,23,0.621499,6,2
5584,16,16,0,3895.6686,14378.3432,157,37,2.159680,7,2
5585,15,15,0,4612.0827,18075.4135,154,29,0.731334,7,3
5586,13,13,0,4011.6861,15208.4305,152,33,0.694785,7,2
5587,14,14,0,3331.4859,11347.4297,166,29,2.316203,7,2
5588,11,11,0,3609.5063,13287.5317,150,24,0.610384,7,3
5589,10,10,0,3246.4805,12022.4027,133,22,0.776101,7,2
5590,11,11,0,3852.3841,14776.9205,141,24,0.701162,7,2
5591,14,14,0,4320.4999,15962.4995,177,32,0.973463,7,2
5592,13,13,0,3194.2002,10591.0012,169,26,2.260998,6,2
5593,13,13,0,3614.8287,13294.1435,149,34,1.172127,7,2
5594,11,11,0,3309.8427,12594.2135,123,22,0.869407,6,2
5595,12,12,0,4003.0068,15620.0339,137,30,2.742569,7,2
5596,15,15,0,3872.3167,14011.5833,166,29,2.093942,7,2
5597,13,13,0,3224.5856,11432.9280,146,26,1.044114,7,2
5598,13,13,0,3892.2351,14416.1755,158,31,2.940985,7,2
5599,14,14,0,4103.5043,15147.5215,168,27,1.981497,7,2
5600,15,15,0,4387.7523,17138.7613,148,28,0.882782,7,2
5601,16,16,0,3757.0939,13925.4695,150,31,4.229481,7,2
5602,13,13,0,3624.0469,13270.2347,152,26,2.413324,7,2
5603,11,11,0,4085.0678,15625.3389,151,25,0.747068,7,3
5604,15,15,0,4203.8005,16214.0027,149,35,1.317989,7,2
5605,16,16,0,3993.9447,14989.7233,153,28,3.148285,7,2
5606,15,15,0,3967.8760,14854.3801,154,26,1.469788,7,2
5607,11,11,0,3961.6928,14818.4641,158,26,0.658711,7,2
5608,16,16,0,4275.1023,16630.5116,145,29,1.936320,7,2
5609,15,15,0,3921.7692,14278.8460,165,29,1.356260,7,2
5610,12,12,0,3611.2185,12886.0924,164,38,0.900399,7,2
5611,14,14,0,3467.6514,12233.2568,159,25,1.970481,7,2
5612,14,14,0,3777.1523,13800.7616,158,34,3.988007,6,2
5613,16,16,0,3461.7746,13358.8729,119,25,1.087575,7,2
5614,14,14,0,3883.9931,14064.9655,167,28,1.801043,7,2
5615,16,16,0,4281.5473,15852.7367,173,30,2.273617,7,2
5616,10,10,0,3072.5542,11227.7712,130,20,0.534913,6,2
5617,13,13,0,4154.5829,16007.9144,149,30,0.756335,7,2
5618,13,13,0,3842.4882,14812.4412,137,29,1.743710,6,2
5619,14,14,0,3343.8743,11849.3717,151,26,1.512608,6,2
5620,12,12,0,3349.2171,12101.0856,145,26,0.576664,7,2
5621,13,13,0,3605.3905,13351.9526,146,25,1.266168,6,2
5622,12,12,0,3128.7349,10768.6743,153,20,0.480894,7,2
5623,14,14,0,3311.7792,12323.8961,130,25,1.123100,6,2
5624,11,11,0,3382.4606,12697.3031,132,19,0.542848,7,2
5625,15,15,0,3898.6643,14413.3214,157,27,0.664176,7,2
5626,12,12,0,3671.9767,13989.8833,136,28,0.999070,7,2
5627,10,10,0,3418.0170,12700.0852,139,24,0.550577,7,2
5628,15,15,0,4509.7233,17828.6163,146,32,0.871989,7,2
5629,12,12,0,3934.5178,14442.5891,165,28,0.586082,7,3
5630,16,16,0,3808.7855,14213.9277,148,32,2.602208,7,2
5631,15,15,0,3642.5486,13417.7432,148,29,1.074557,7,2
5632,16,16,0,3642.3337,13516.6684,144,24,1.019628,7,2
5633,14,14,0,3970.9765,14654.8823,162,28,1.544855,7,3
5634,14,14,0,3373.4953,11932.4766,153,25,2.055687,7,2
5635,13,13,0,3568.4896,13112.4480,147,21,0.923679,7,2
5636,10,10,0,2275.9612,7999.8061,105,14,1.072709,4,2
5637,13,13,0,3663.5290,13772.6448,141,29,1.056083,6,2
5638,11,11,0,3486.8635,13009.3177,139,25,1.424608,7,2
5639,11,11,0,3258.0261,11970.1305,135,20,0.655566,7,2
5640,11,11,0,3663.0380,13010.1902,168,26,0.598858,7,2
5641,14,14,0,3417.0123,12585.0617,139,24,1.196154,6,2
5642,14,14,0,3616.6850,13258.4252,150,26,1.026144,6,2
5643,11,11,0,3895.6130,14828.0649,147,26,0.742453,6,2
5644,16,16,0,3342.5477,11922.7387,147,29,1.285012,7,2
5645,14,14,0,3131.0403,11160.2014,139,23,1.929499,6,2
5646,13,13,0,3447.8395,12224.1976,157,28,1.825924,7,2
5647,13,13,0,4179.3300,15591.6499,166,27,0.674004,7,2
5648,13,13,0,3824.4127,14112.0637,157,29,0.621874,7,3
5649,13,13,0,3481.8384,11749.1920,179,28,1.432359,6,2
5650,12,12,0,3754.8807,13594.4037,162,27,0.617929,7,2
5651,14,14,0,3420.3297,12326.6484,148,25,1.615725,6,2
5652,11,11,0,3256.3084,11836.5419,139,22,0.494773,6,2
5653,16,16,0,3913.0746,14200.3732,167,35,1.615031,7,2
5654,12,12,0,3115.7671,11268.8355,135,23,2.284236,6,2
5655,15,15,0,5416.0105,19445.0527,262,32,1.542228,7,2
5656,15,15,0,4254.9480,15689.7401,174,35,3.091004,7,2
5657,13,13,0,3823.7312,13728.6561,169,27,1.156079,7,3
5658,13,13,0,4331.3194,16421.5970,165,33,2.028026,7,2
5659,14,14,0,4667.1768,17760.8839,174,29,0.913835,7,2
5660,15,15,0,4046.4789,14747.3944,171,31,0.644459,7,2
5661,14,14,0,3575.8351,12764.1757,160,31,1.401333,6,2
5662,11,11,0,3554.8094,12874.0472,154,23,0.880495,6,2
5663,13,13,0,3936.7951,14523.9757,162,26,0.910037,7,2
5664,15,15,0,4489.6682,16868.3410,175,36,1.789682,7,2
5665,13,13,0,4105.8880,14849.4400,179,31,3.145735,7,2
5666,10,10,0,3479.7022,13033.5111,137,23,1.149264,6,2
5667,13,13,0,4081.8158,15164.0792,165,28,0.855696,7,2
5668,15,15,0,4616.0262,17225.1311,183,34,0.776878,7,3
5669,15,15,0,4236.2629,16166.3143,156,30,2.597147,7,2
5670,16,16,0,3915.7493,14923.7467,142,27,1.775757,7,2
5671,10,10,0,4286.2792,16271.3959,164,25,0.685416,7,2
5672,13,13,0,3896.5037,13502.5185,189,29,1.416195,7,2
5673,12,12,0,3931.4190,13792.0952,186,29,0.663575,7,2
5674,16,16,0,4325.4126,16552.0632,158,32,2.203059,7,2
5675,15,15,0,4098.1366,15620.6829,151,35,3.073081,7,2
5676,13,13,0,3787.7078,13498.5392,171,29,2.309655,7,2
5677,16,16,0,3915.1463,14300.7316,163,31,1.749029,7,2
5678,16,16,0,3610.8582,13294.2909,146,25,0.953823,7,2
5679,15,15,0,3943.5621,14102.8104,175,29,2.353713,7,2
5680,13,13,0,3550.9200,13209.6001,142,29,1.381661,6,2
5681,16,16,0,3408.6416,11908.2082,158,27,2.705675,7,2
5682,15,15,0,3463.3924,12281.9618,156,29,2.636630,7,2
5683,10,10,0,3010.3188,10021.5942,160,25,1.077787,7,2
5684,16,16,0,4644.1300,17730.6501,172,39,2.127873,7,2
5685,11,11,0,4356.5342,16652.6709,163,29,0.689544,7,2
5686,11,11,0,2567.4308,9457.1541,104,16,1.095901,5,2
5687,11,11,0,3824.3991,14466.9956,147,25,0.696397,6,2
5688,13,13,0,3479.6548,12688.2739,146,27,1.352445,7,2
5689,16,16,0,4145.1231,15650.6155,157,32,1.546801,7,2
5690,16,16,0,4103.3554,16381.7771,126,24,2.121178,7,2
5691,11,11,0,3510.3694,12946.8470,145,24,0.597434,6,2
5692,11,11,0,3430.7892,12708.9461,140,27,1.214187,7,2
5693,12,12,0,3838.2400,14146.1999,159,27,0.725132,7,2
5694,14,14,0,4460.3735,16946.8674,168,29,3.556267,7,3
5695,16,16,0,4620.2404,18151.2019,152,32,1.292248,7,2
5696,14,14,0,3847.4919,14577.4597,144,28,1.680565,7,2
5697,13,13,0,3695.7627,13623.8137,151,23,0.730130,7,2
5698,10,10,0,3302.4183,12252.0913,134,23,0.669191,6,2
5699,15,15,0,3229.9648,11284.8238,150,24,0.920142,7,2
5700,11,11,0,3872.2785,14781.3926,144,23,1.921429,7,2
5701,10,10,0,2790.3657,10341.8284,112,19,1.390075,5,2
5702,14,14,0,3575.4646,12707.3228,161,25,1.950154,7,2
5703,14,14,0,3775.5095,13967.5477,153,29,2.444726,7,2
5704,12,12,0,3545.3761,12781.8804,155,24,0.636714,7,2
5705,12,12,0,3589.3465,13066.7324,153,23,1.238283,7,2
5706,14,14,0,3462.8476,12509.2381,149,26,3.313889,7,2
5707,14,14,0,4242.6609,15813.3047,169,29,1.407676,7,2
5708,14,14,0,4795.7929,19068.9644,153,29,0.625515,7,2
5709,14,14,0,3703.4188,14372.0942,127,24,2.613765,6,2
5710,16,16,0,4355.4099,17187.0496,140,37,1.131571,7,2
5711,15,15,0,3788.4158,14682.0788,130,25,2.102353,7,2
5712,14,14,0,4739.3888,16096.9438,260,26,0.967506,7,2
5713,15,15,0,4041.3187,15476.5933,145,29,2.436952,7,2
5714,12,12,0,3008.4690,10677.3448,136,20,1.375850,5,2
5715,14,14,0,3139.9193,10559.5966,160,26,1.045723,6,2
5716,14,14,0,3384.8725,11369.3625,174,30,3.145499,7,2
5717,15,15,0,3911.7310,14728.6551,149,28,2.238054,7,2
5718,13,13,0,3887.9879,14549.9396,153,24,0.688825,7,2
5719,15,15,0,4575.9149,17584.5746,165,28,0.716463,7,2
5720,14,14,0,3914.8125,14744.0623,150,31,2.051269,7,2
5721,11,11,0,3811.3997,13566.9985,174,27,0.882457,7,3
5722,11,11,0,3835.6984,14478.4918,148,22,0.643382,7,2
5723,15,15,0,4236.2008,16081.0042,159,29,0.766456,7,2
5724,14,14,0,4476.4479,16987.2393,169,29,0.659474,7,2
5725,16,16,0,3708.4936,13872.4679,143,28,2.376765,7,2
5726,13,13,0,4331.9067,16604.5336,158,27,1.260400,7,2
5727,10,10,0,3310.6897,11943.4487,146,19,0.493098,6,2
5728,10,10,0,2844.8157,9909.0784,136,19,0.675895,6,2
5729,11,11,0,3299.6534,11828.2669,147,24,0.638400,7,3
5730,11,11,0,3403.2582,12251.2910,150,22,0.879737,7,2
5731,16,16,0,4379.4760,16412.3802,171,34,2.590874,7,2
5732,16,16,0,4949.8303,18749.1517,187,30,2.294663,7,2
5733,10,10,0,3704.7899,13863.9495,148,22,0.458049,7,3
5734,13,13,0,4630.6606,15078.3032,281,27,1.841429,7,2
5735,12,12,0,3203.2405,11136.2025,154,26,0.978930,7,2
5736,11,11,0,3671.3541,14011.7707,137,27,1.517925,7,2
5737,16,16,0,4455.6200,17018.0999,163,33,3.759866,7,2
5738,11,11,0,3391.3526,12186.7629,150,22,1.362385,7,2
5739,13,13,0,3807.6918,13998.4590,158,29,0.776901,7,2
5740,11,11,0,3919.1599,14645.7994,156,22,0.662613,7,2
5741,15,15,0,3520.2489,12846.2447,147,23,1.770267,6,2
5742,13,13,0,3190.8343,10954.1714,156,27,1.710580,6,2
5743,16,16,0,4286.0157,16565.0783,150,28,0.692368,7,2
5744,16,16,0,3476.0053,12800.0263,140,27,2.069070,7,2
5745,11,11,0,3144.7182,11053.5910,147,25,1.070162,7,2
5746,11,11,0,3697.4966,12832.4830,180,29,1.691200,7,2
5747,12,12,0,3770.4700,14217.3502,145,26,1.930102,7,2
5748,14,14,0,3850.5540,13787.7701,171,29,0.816259,7,2
5749,10,10,0,2937.6056,10593.0282,129,20,0.563411,6,2
5750,12,12,0,3653.2633,13036.3165,165,27,1.795616,7,2
5751,13,13,0,3826.3052,13991.5262,161,25,0.611327,7,2
5752,12,12,0,3993.4107,15192.0535,150,25,2.162061,7,2
5753,12,12,0,3689.9380,12769.6900,180,31,1.103258,7,2
5754,14,14,0,3504.7359,13083.6794,137,26,1.318117,6,2
5755,10,10,0,3756.2080,13966.0401,156,20,1.230356,7,2
5756,15,15,0,4205.6306,16603.1532,136,27,2.127413,7,2
5757,15,15,0,4272.4276,16922.1382,137,31,1.995537,7,2
5758,13,13,0,3757.6079,13593.0395,163,28,1.515523,7,2
5759,10,10,0,4134.4847,13252.4235,258,22,0.813273,7,2
5760,11,11,0,3751.8345,14344.1724,139,23,1.068143,6,2
5761,16,16,0,3967.6301,14913.1503,152,27,1.136987,7,2
5762,15,15,0,3990.2174,15271.0870,144,25,1.771221,7,2
5763,14,14,0,3959.2902,14166.4510,178,33,1.161901,7,2
5764,12,12,0,3158.4658,11727.3288,126,24,1.869131,6,2
5765,15,15,0,3359.5135,11402.5677,168,27,2.040105,7,2
5766,14,14,0,3621.5616,12917.8079,162,27,2.338739,6,2
5767,14,14,0,4010.4595,15247.2974,149,29,0.682186,7,2
5768,15,15,0,4141.3335,15836.6676,151,33,1.433417,7,2
5769,12,12,0,3758.7525,13678.7627,162,22,0.549023,7,2
5770,13,13,0,3919.5134,14957.5669,144,22,0.481088,7,2
5771,10,10,0,3447.7545,12888.7724,138,25,0.620779,6,2
5772,10,10,0,3572.0987,13550.4936,136,25,0.531557,7,2
5773,10,10,0,4081.8298,15064.1491,171,29,0.738775,7,2
5774,11,11,0,2929.2576,10701.2882,123,19,1.441269,6,2
5775,14,14,0,3700.7920,14003.9602,139,29,1.883184,6,2
5776,13,13,0,3709.2407,14101.2035,138,28,2.496406,7,2
5777,11,11,0,4017.5056,15717.5282,137,21,0.507881,7,2
5778,13,13,0,3852.7188,14748.5940,140,24,1.882947,7,2
5779,11,11,0,3186.3100,11746.5502,132,22,2.397266,7,2
5780,13,13,0,4927.0289,19355.1447,166,36,3.157458,7,3
5781,11,11,0,3726.9137,14129.5687,141,25,0.805470,7,2
5782,15,15,0,3785.5362,14297.6810,144,33,3.710893,7,2
5783,13,13,0,3309.6518,12313.2591,131,23,2.217229,7,2
5784,16,16,0,3796.3044,14051.5222,152,31,1.371053,7,2
5785,16,16,0,4034.5400,14637.7000,172,33,1.882257,7,2
5786,12,12,0,4078.8150,15964.0750,138,24,2.062021,7,2
5787,10,10,0,3432.8323,12709.1616,141,24,0.722240,7,2
5788,15,15,0,3561.8396,12234.1982,174,29,0.574738,7,2
5789,13,13,0,4172.0724,15495.3622,168,29,1.862287,7,2
5790,14,14,0,3887.5426,14462.7128,155,31,1.020481,6,2
5791,11,11,0,3764.6072,14198.0360,145,26,1.832602,7,2
5792,13,13,0,3699.6604,13688.3019,150,26,1.033688,7,2
5793,14,14,0,3844.5083,13737.5416,172,34,1.491626,7,3
5794,15,15,0,4449.0092,16515.0460,179,31,0.615188,7,2
5795,12,12,0,4216.7801,15998.9007,160,30,2.452590,7,2
5796,11,11,0,3427.2925,12051.4623,161,23,0.758469,7,3
5797,12,12,0,3405.7498,12363.7489,146,22,1.063272,7,2
5798,15,15,0,4513.8197,17334.0984,163,35,4.986951,7,3
5799,16,16,0,4425.6265,16988.1327,159,32,1.150281,7,2
5800,11,11,0,3585.8041,13354.0205,144,21,0.493295,7,3
5801,10,10,0,3687.9786,14074.8928,138,23,0.564597,7,3
5802,12,12,0,3548.8589,13399.2943,135,23,0.842502,6,2
5803,12,12,0,3814.9023,13719.5116,168,25,1.850626,7,3
5804,12,12,0,4186.2768,15221.3842,181,30,1.015587,7,2
5805,13,13,0,3384.8591,12234.2956,146,27,0.664564,7,2
5806,12,12,0,3454.0955,12860.4777,138,26,2.383681,6,3
5807,10,10,0,3151.5266,11082.6329,148,21,0.971841,6,2
5808,13,13,0,3352.4445,11777.2223,155,26,1.036342,6,2
5809,10,10,0,2355.8945,8129.4727,114,15,1.581410,5,2
5810,15,15,0,3901.0434,14950.2172,141,25,2.438213,7,2
5811,11,11,0,3637.6264,12968.1322,165,24,0.627574,7,2
5812,16,16,0,4222.6642,16233.3210,150,29,1.604546,7,2
5813,16,16,0,4262.6430,15883.2151,169,30,0.738191,7,2
5814,11,11,0,3581.6817,13253.4085,147,22,0.461819,7,3
5815,16,16,0,3763.3545,13146.7723,177,34,1.648526,7,2
5816,13,13,0,3801.0471,14715.2353,133,26,0.774254,7,2
5817,14,14,0,3886.0714,14730.3568,145,23,1.274537,7,3
5818,10,10,0,4113.2612,15361.3059,166,32,1.209520,7,2
5819,16,16,0,4754.5315,18227.6574,172,35,3.338770,7,2
5820,13,13,0,4590.8720,17999.3601,155,30,1.972432,7,2
5821,12,12,0,3117.0885,10745.4427,152,22,1.518215,6,2
5822,16,16,0,3798.8583,14129.2914,150,28,1.454819,7,2
5823,15,15,0,4089.5629,15282.8144,161,30,2.915769,7,2
5824,12,12,0,3580.7617,13158.8084,148,27,0.657250,7,2
5825,10,10,0,3891.9661,14024.8307,174,40,1.077901,6,2
5826,15,15,0,3888.3900,14481.9499,153,29,1.514037,7,2
5827,16,16,0,3426.8361,12104.1807,154,29,2.756046,7,2
5828,13,13,0,3263.9820,11634.9099,145,20,0.557387,6,2
5829,12,12,0,3512.2248,12566.1240,157,25,0.609500,7,2
5830,11,11,0,3648.5808,13297.9039,156,27,1.745667,7,2
5831,14,14,0,3755.4142,12912.0710,184,26,1.678937,7,2
5832,16,16,0,3597.9029,13519.5143,136,24,1.916431,7,2
5833,16,16,0,3705.5961,13687.9803,149,32,1.703331,7,2
5834,12,12,0,3796.3632,14326.8161,147,30,0.962934,7,2
5835,13,13,0,3333.2805,12231.4025,138,22,0.526662,6,2
5836,15,15,0,4323.1540,15545.7702,190,39,3.022090,7,2
5837,12,12,0,3735.6613,14703.3065,123,23,1.599767,7,2
5838,11,11,0,3489.0698,12615.3489,153,25,1.467702,7,2
5839,13,13,0,3358.4804,12847.4020,121,25,2.227111,6,2
5840,12,12,0,3604.7878,13518.9392,141,26,0.696824,7,2
5841,13,13,0,3816.5849,14537.9246,141,25,1.149155,7,2
5842,16,16,0,3579.6415,13638.2073,129,25,1.737650,7,2
5843,15,15,0,3628.0487,13070.2437,157,27,1.496749,7,2
5844,16,16,0,4641.1585,18110.7923,157,34,0.830132,7,3
5845,11,11,0,3100.8588,11204.2939,135,20,0.557410,6,2
5846,11,11,0,3484.6997,13623.4983,118,24,1.469680,6,2
5847,10,10,0,3932.8078,15074.0390,145,25,1.457050,7,2
5848,14,14,0,3496.0252,13030.1259,137,24,0.976526,6,2
5849,10,10,0,3644.6116,13183.0580,160,24,1.514717,7,2
5850,10,10,0,3261.3106,11826.5530,142,26,0.665338,7,2
5851,12,12,0,3384.4722,12487.3610,138,24,2.292956,7,2
5852,10,10,0,3382.6025,12668.0125,134,25,0.631415,6,2
5853,11,11,0,3988.3188,15101.5939,152,23,0.780887,7,2
5854,11,11,0,3774.1702,13365.8508,175,27,3.093348,7,2
5855,16,16,0,5051.4034,19502.0172,179,31,1.807361,7,2
5856,15,15,0,4835.0353,18400.1763,181,31,3.373924,7,2
5857,10,10,0,3630.4201,13242.1007,156,26,0.971886,6,3
5858,14,14,0,4785.2305,17526.1527,203,38,5.589529,7,2
5859,13,13,0,4150.9588,14724.7940,191,30,2.795932,7,2
5860,10,10,0,3582.0601,13605.3005,136,22,0.807668,7,2
5861,13,13,0,4555.3758,17881.8792,152,27,1.043948,7,2
5862,10,10,0,2803.4627,10587.3134,107,22,2.371257,5,2
5863,11,11,0,3256.1519,11545.7597,149,25,0.658517,6,2
5864,10,10,0,3625.4979,14417.4894,116,26,2.769139,6,2
5865,10,10,0,3806.3964,14531.9820,142,21,0.521824,7,3
